tweet_id,sentiment,content
1753760012,7,@MikeyNEF mmmm... looks so yummy! good seeing u
1753760086,9,YES! I DONE IT! at last.  my homework is ready dx and i can go waaalkiiing because the sun is shining ^^ oh yeah.
1753760131,2,"@marshawrites Yes, you should write an article."
1753760150,8,@astrylnaut yeah talking to you was too boring
1753760220,9,Happy Mother's Day !
1753760267,2,@murrion nope.. sliverlight is client a side tech
1753760417,0,Good morning everybody !!
1753760423,0,@decadentdecay Chica! Two more days!  I want the US Elle too.
1753760494,0,"@LucyKD lmao, im only joking mate"
1753760511,6,@Katie_McFlyy FINALY MY CHANCE HAS CAME. . TO KILL YOU MWAHAHA! ha. not cool. .  ha  xx
1753760541,2,watching the simpsons
1753760621,7,"Thanks all for coming out tonight, hope ya had fun!"
1753760641,5,Oh. Now it doesn't need updating all of a sudden. Ok. Will get dressed anyway
1753760674,0,"Oh, I've just watched the third episode of JONAS, it's awesome."
1753772499,2,@dafyddhumphreys I don't see why not
1753772523,2,"@Sarcasmoo ... Waited for the band before the Singapore show, met Chris M and got tickets... Nothing you don't know!"
1753772640,2,"@jakolien hee hee - btw thanks for your LinkedIn tips - i've still to use them, but thanks in advance"
1753772658,6,@Dannymcfly http://twitpic.com/3ernb - Loving The Jumper
1753772672,2,Really good night
1753772698,9,@Boothamshaw i dont really know..i saw it on the gadget show about something thatmakes messages easier to find or something thank you
1753772714,0,Off to have a sumptuous Mexican meal!
1753772803,0,@davidleibrandt good to know you had fun
1753772813,2,When spelling is important.  http://bit.ly/jdk0Z
1753772814,5,@twilightgossip I hope you feel better soon
1753772823,10,@jmlares Awake. Suprisingly. Couldn't get to sleep last night so gave up and pulled an all-nighter.  How are you?
1753772902,3,@courtpet oh sweet! I'll definitely check it out when I get the chance...
1753772960,2,is having carbonara for dinner made by my mum mom
1753772971,5,"just as i finish checking all my emails, i get 5 more. because like 5 more people are following me on twitter. hi people following me!"
1753773027,10,@vanwau Ooh really?!! Well you know you're always welcome!!
1753773088,2,happy mothers day
1753773121,6,"HAPPY B-DAY TO LINA  haha, your birthdaypresent to me would be to comment on the new video ;) http://bit.ly/17Cy61"
1753773145,6,@Magnum74 I knew my mom loved flowers and she loves the Rieger Begonia so... hanging basket seemed perfect
1753773180,7,"derby day! woooo, come on UNITED!"
1753773217,7,Completely EXCELLENT Dave Matthews concert! Jason Mraz opened &amp; I heard &quot;stay or leave&quot; &amp; &quot;crush&quot; for the first time live
1753773234,2,happy mother's day to all your mom's
1753773249,5,Cleaning up from yesterdays wild party
1753773331,2,"@polaroidsof182 okay cool  we can have like, a camool zoo"
1753773393,3,if you hit a car .. u should leave a note http://bit.ly/P274B  but yea put wnegativever u want on the note
1753773412,2,@dotnetcowboy Thanks ! even though I'm just 'mother' of our cat
1753773449,10,"Methinks it's time to read A Doll's House + Streetcar and get some quotes, and then PHYSICS!"
1753773523,0,early morning golf on a sunny day
1753773643,0,@ManBag79 awww I love me some charlies  we are enjoying some lucky food LOL
1753773720,7,mozart's requiem!
1753773733,7,@mopedronin come to kyoto  weather is great here
1753773749,0,couldn't resist ? http://blip.fm/~5z7v3
1753773757,2,"@sherenejose : Yes, that's what I was implying. Was a bit too subtle, as usual, I suppose."
1753773782,6,LOVED Britain's got talent last night!  Shaun and Greg were both amazing!  Were they HOT too..can't say I noticed?!!
1753773824,2,@hottieann2145 you live in AJ me too
1753773859,0,Happy Mothers Day!!!!
1753773893,9,"HALLELUJAH! I've finally finished my Careers assignment! The feeling of finishing a task is great, you have no idea. Or maybe you do. lol"
1753773906,0,"&quot;Viewers of my LinkedIn profiel also viewed Barack Obama, Francisco van Jole and Erwin Blom.&quot; I'm in good company."
1753773941,2,"Just FYI, there is also turkish star wars rip off  here http://bit.ly/AeSnk"
1753773956,3,"Rove Live in 3 mins, kinda excited."
1753774056,7,I can Rome without Ceasar
1753774190,0,"@MissxMarisa hahaha, it's *massive* compared to the others!! you're so sweet Scenie"
1753774213,6,Happy Mother's day VALK!!
1753774228,2,"@RacoonResidue (But they're the awesome quotes, not the corney ones!  )P"
1753774245,6,@Hermanryu Thank you! Tadi jam 12.30pm
1753774285,6,@tprettyman ask them what they have done with their lives. be annoying human beings? tell your mama happy mother's day!
1753774298,6,Good mornin' everyone . Beautiful sunday for all the beautiful moms of ours. Had my breakfast with the lady ....   Lets move on .
1753774397,5,I guess she's not the type of songwriter who dreams the great ones.
1753774438,2,"@Pierrino yes DON'T FORGET the koala pics   I'm pubquizzing tonight in the 11e if you're back in time. Sinon, mardi?"
1753774447,6,With Aubrey at pearl!!!
1753774454,4,@horcrux01 happy bday!
1753774460,0,"@Swedish_em I'm ok I guess. talking to - biiip - right now, or..on sms. haha well, how are you?"
1753774472,6,LA bound!!
1753774500,6,So grateful for my amazing family. How blessed am I. Happy Mothers day everyone
1753774525,7,@ansje_44 Thanks!! It was a bit out of my comfort zone but it was fun
1753774526,7,"Just funny sitting here with external keyboard, mouse, and macbook on bed  just looks strange but it's comfortable"
1753774536,0,@Nemitabbah HAHAHAHA...yeah you mess up that crossing and kneeling bit you will get called out...JOKING
1753774584,2,@RainyCityLove I like that  Tehe x
1753774633,0,@moodleman somehow I am going to have to figure out how to come to Sydney one day
1753774649,6,Happy Mothers Day. Havent got mom a present yet? Print off an Amazon Gift Card for her!  http://snipurl.com/hq0n1
1753774659,2,Today is FREE day of speaking.. I am at the office handling some business issues
1753774675,10,@bowrainbow at Le mont's door ..it's closed maybe they are too rich  passed pairung as well
1753774728,3,@iamhenrymorgan my screen is covered with BLUR ...  how's ya day been kiddo ?
1753774749,0,"@MandyBookLover Same here, having a nice, quiet Sunday"
1753774807,5,@sleepynikki - I will see if there's a used organ shop there &amp; let you know. But why not just sign up to ejamming.com and rock out!
1753774858,2,"@monkeyknopfler you're welcome, on the road today so will save those games til next week... Cant wait"
1753774894,2,@moeneekah i hope he does ; join @dailybooth and you'll find one
1753774936,3,shower time
1753774991,2,@viters the hotel should be thankful
1753774994,0,"Had a great night, ashleigh makes a good dance teacher  And we kicked Bens butt at a pillow fight!"
1753775015,7,@marthinnayoan Ahahaha... thanks bro. Will do. I might take the day off tomorrow
1753775032,0,"ahh, juz got a new Rapidshare account that lasts till Oct 09. 10gb download limit daily"
1753775109,2,@firequinito OT! OT! OT!
1753775134,2,"is mixing Techno, Progressive and Tance with Ableton Live for Ben Vapid's birthday  #Ableton"
1753775143,2,@BenchmarkIT does clapping bring them back to life?
1753775161,9,@simonemaynard thank you
1753775186,0,"Enjoying a great buffet brunch at Friends &amp; Bachus on St. Marks Road. The food, service &amp; ambience get a 4.0/5.0 Definitely coming back"
1753775210,1,http://twitpic.com/4wtom - This day is soo stressful! Geee.. Lunch was a blast tho! How are you guys??
1753775212,0,yeah .... just bought tickets for Pearl Jam in August
1753775259,10,"@Lindsayslifee goodmornin  as soon as i saw ur pic, it reminded me how embarresing it was yesterday. with oliver&amp;peter. it was fun tho xD"
1753775287,2,@lectronice yes indeed                                                                                               here I am again
1753775318,2,"To all moms out there, Happy mothers day!!"
1753775376,6,@MelodyLeaLamb Goooood Morning Melody! Wishing you a Wonderful Mother's Day with your family!
1753775388,10,Is eating BBQ Jalapeno Torta Subway from Los Chaparros right next door..
1753775431,6,I saw Thirst which is korean movie made by chan-wook Park . this movie isn't hard but good
1753775438,2,@sarasso619 i'll have to be more creative in choosing my next alias.  Adding the N to the front obviously was not stealthy enought.
1753775474,5,Show 147 in pre-pre production ....... a bit behind
1753775490,2,@cherylelapitan Should be a good one even w/o #Yao in the middle. Expect the #Rockets to play #Kobe hard. Nothing the mamba can't handle.
1753775509,7,Ooh I have snazzed up my profile with summery colors
1753775510,0,"@urfavoritegrl i'm sure you're sleeping, but you'll have to tell me your favorite part tomorrow. i laughed pretty much the whole time."
1753775522,6,you always seem to know exactly the right thing to say. thanks.  - http://ilikeucoz.com/m/1123 #youregreat
1753775567,2,@hmigroupllc
1753775661,2,@lukemarsden aww bless  you guys are so cute.. are you still in touch with any of the other BB contestants? xxoo
1753775662,10,i had a new friend who called himself shame.
1753775672,2,@AmericanYard g'mornin lolz more like g'nite 2 me-I'm JUST gettin home from work. &amp; yes ur label or agent/mngr
1753775709,10,@tferriss That's very funny.  Cute kids.
1753775786,6,Happy Sunday. We have sunshine in Frankfurt. Hope all mothers enjoy this day
1753775817,5,"did 14.5 miles in the Peak last night, with a nice 5 mile run back to the car this morning"
1753775873,7,going to program now  haven't programmed for a long time now
1753775971,2,@DoctorWatsonSx Morning
1753787695,5,My bet on Mumbai Indians today... Anyone to take a bet on this for 500 bucks??
1753787768,2,band practice
1753787776,10,@hihat7 Go to main settings page for iPhone and scroll down - you will see it
1753787819,5,@JPMizDELiCiOUS  hii
1753787855,0,Happy Mothers Day to all my fellow mums - have a great day - mine will be spent in my garden with all of my family
1753787949,5,has now been informed by a close personal friend that the sore head is due to infact 4 pints not 2
1753787955,0,@andrew1913 theme tune? Your robin I'm BATMAN!
1753787973,12,@johncmayer you are one of my favorite musicians/artists ever!! Please keep up the great work John
1753788010,6,@DemiLSupporter i LOVE your hat! so cool. that looks like it was a fun day.  and i love that you used the word &quot;crikey&quot; just now!!
1753788014,11,Sooo tired and have a headache-all self inflicted of course! Good times though
1753788035,6,HAPPY MOMMA's DAY ALL. HONOR YOUR MOMs  sign up for #maternalhealth  here's for all mothers and luvin kids out there:  http://bit.ly/Bpekk
1753788104,1,"Huh, another ScarePoint coding Sunday"
1753788118,0,@pretentiousgit what a cute dog
1753788132,5,@codepo8 I must admit when i first saw that name posted i thought it was an exploit attempt
1753788138,0,try to play John Travolta's &quot;Grease Lightning&quot; bassline.. it's cool
1753788255,0,@hollymcombsbr somehow i cant reply to your message LOL and yes i know  Thank youuu
1753788294,5,sorry i havent tweeted in a while- i was on holiday then was ill but im better now
1753788308,9,"Umm. What do we have here? Apple pie, check. Cupcakes, check. Green tea, check. Coffee, check. Then we're ready for tea time"
1753788350,4,@DannehOak hey there! your web URL looks good
1753788401,5,@TheRealJayRome heya thanks for accepting the add
1753788434,0,our south style exhibition is on in less than a week  member fresh gallery otara!
1753788497,0,Did it!!  back in pakistan! - http://bkite.com/07kBP
1753788533,11,"While @mattcutts on vacation, @nytimes having golden times spamming Google by 5.350 redirects. http://bit.ly/18kwzh"
1753788614,6,It's Mother's Day! Went out to lunch to celebrate and then went shopping for a gift for my mom
1753788628,0,@chriscuzzy ...Now I'm going back to bed. LOL. Enjoy your time at the gym. I'll be sleeping.
1753788730,0,@HelloLizzi oh hahah thats ok then
1753788767,6,star treeeeek?! only one hot guy there  and i get to watch him do his hot stuff woo.
1753788773,6,"bathing with two little angels, Keyla and Janice."
1753788839,6,"@Kenzielee_ Mother's Day in the U.S today. I won't tell mine, she'll expect another present"
1753788875,7,Just watched Camp Rock  Eating raspberry ripple icecream. Awesome
1753788931,2,Off to bed .. Nighty night everyone
1753788939,0,hmm icecream for breakfast  #springtime
1753788975,7,Signing out for the night - have a good Sunday night all
1753789037,5,@jonoble Hope you'll be able to join us for future editions
1753789087,5,just watched One Tree Hill episode 22 season 6... never cried this much since keith died!!!!!! OTH is epic for sure!!!!!!  Xxx
1753789088,6,@davelakhani Did you get to meet Ace Frehley?  Love his guitar playing.  Not sure how coherent a speaker he might/might not be.
1753789195,5,did it!!  back in pakistan! - http://bkite.com/07kBQ
1753789208,0,"I say &quot;oh man..&quot; jovani asks, &quot;did you just call me an old man?&quot; haha"
1753789218,2,Did it!!  back in pakistan! - http://bkite.com/07kBR
1753789243,0,@jordanknight Please wish your wife Evelyn a Happy Mother's Day for me and tell her I hope that she has a wonderful day. Spoil her today.
1753789282,5,"@jonesyladdd SAME. its just not happening, and im going out too!. UH-OH."
1753789321,5,That's more like it - 3rd  #fb
1753789334,5,2 more weeks of school not including weekends. omg right on. im so excited yet scared. omg. ahhhh. i can't wait to grad.
1753789368,6,Had a great weekend... but ate too much I think..  I am looking forward to my trip to Hobart on Friday the 15th....
1753789374,0,"@rehabc give him a gift voucher for something like shoppers' stop or something. that's as good as cash. unless he's immigrating, that is!"
1753789427,6,@RealHughJackman Wolverine is awesome.. love it! your such a great actor..
1753789518,2,@erezmizrachi @mominisrael thanks
1753789666,0,We have tons of updates including pics of Rob from yesterday. Check them out  www.robsessedpattinson.com
1753789740,10,@Beautiful515  thats awesome!
1753789760,2,finishing session handbooks - Just Health and Safety and Manageing Discipline and Grievance to add!!
1753789775,5,Happy mothers day Mummy  ?
1753789783,5,... I will launch (make or break) the alpha phase of my residential real estate rental website. (Commitment of first grade
1753789800,10,glad I wore my black rats and a flowy shirt im so full from my dozen mixed oystsers seafood platter and death by chocolate
1753789805,2,@LJRICH hello - as requested
1753789921,6,@marypascoe thanks  i love the word CRIKEY it's like my sayin'
1753789952,0,morning darlin' @DaHilster Hope you're feelin' tip-top  ? http://blip.fm/~5z7zs
1753789955,2,@masterballerina yess  you?
1753790027,0,http://pic.gd/fad84c One Sunday night at Helsinki. We hadn't drink anything... xD yeah RIGHT!
1753790064,0,@xo_nessa Hiyaaa hannah asked me if i wanted to come to Girls Aloud  i wil see if i can skank some money somwhere is it ï¿½33 you need?
1753790091,2,@robluketic Hey Mr Luketic! I don't have your number to send by phone.  You can email me at heathfox@heathfox.com if that would be ok.
1753790122,2,@jessiealeea lol.well.hope you find someone to give you a massage  wish i could but i'm half a world away lol
1753790144,0,"@Vitriol_: &quot;@lordmitchnz  Good evening, kind sir *bows*&quot; ? http://blip.fm/~5z7zv"
1753790164,6,happy mothers day!
1753790186,9,@BoltClock oic.. will need to get upgrade space if I do want to use it then.thanks  Will most prob only use photoshop and dreamweaver
1753790197,6,@CirkusMike tweetie is very good for multiple accounts too. Grab the Mac Desktop copy too if you have one
1753790238,7,@edsaint lol @ half - I already have a bulky desktop- I'm geared up for super slim and light: SSD performance is unreal
1753790261,6,Happy mother's day to all of the moms out there! Don't forget to send a card!!
1753790264,7,"will do it  in a  couple od days , when I have  more time.,  for  now  I   need to  get some sleep. Night Night  All.  Peace.!!!!"
1753790277,0,"@cybercabz i'll take a lookie, sound great"
1753790305,6,Happy Mother's Day
1753790316,9,Seeing 'Love at the Club' actually made me
1753790362,2,Crawling into my den for the night now.
1753790380,2,"Top 20 ways to go green! http://tinyurl.com/otjttu - this is pretty helpful, and kinda cool actually"
1753790395,7,@aussiecynic haha better drunken tweeting you mean?
1753790429,10,just found out that i'm a robot
1753790497,0,@aussieboby i like it    #masterchef
1753790551,5,"@doctorbond if you meant to heavy rain n flood in bkk last night, lucky I was out of bkk"
1753790576,0,"@sevenspiral no worries, good news are good to spread"
1753790598,6,@nicktionary and its amazing  x
1753790599,10,Just read a book called &quot;Gamer Girl&quot; and it wasn't too bad.
1753790623,6,@NeNe96 happy bday to her  and happy mothers' day too
1753790645,0,morning im up and ready weeee its a sunday
1753790658,0,@therealjspace *bows* glad to be of service
1753790716,5,@28doomdoom28 I saw that on jonas too  But where is that line from cos I've heard of it my I can't remember where?
1753790725,2,@craving4sweets Happy hot mamas day!
1753790753,9,@tessajames01 cool i wear black most of the time when i go out
1753790782,9,@Jo3ll3 going to bed for real this time. Have a good day
1753790802,7,I want to play audition with Anna ~ -mHc-SMOOCH
1753790877,5,"@sandy195850 we have two small dogs, good to hear that Center Parcs wd take them. Cruising to New York on the Queen Mary 2, real treat"
1753790888,9,goin to watch some friends DVD's
1753790907,0,happy mothers day to all moms out there!!
1753790941,0,Just finished my 1st new song !!!  Soon on Youtube !  Keeping you updated !
1753790967,2,@WilHarris http://tinyurl.com/q3u32x isn't that the podcasting gear you got in for bit-tech?
1753791005,2,Off to revise for a bit back soon
1753791027,5,@originalgabriel Sure thing!
1753791138,0,Hahahahaha i rember when i riped that william picture out of one of claires mags. I beated zoe to it
1753803278,0,@freshypanda haha drunk golf sounds *awesome*!! i predict a great score for today
1753803337,2,Good birding trip within 7 days with 5 Pitta and Bornean Bristlehead
1753803393,6,@ModelSupplies thank you for your comment
1753803399,0,"@headgeek666 watched the standard dvd 3d version, no blu in UK yet, 3d effect was best I have seen on home system yet, titties in 3d"
1753803428,6,Currently in costa coffee  im liking this place more and more. Were sat in the business lounge. ooo were businessy today.
1753803429,2,got an RE exam on Tuesday. Wish me luck / pray for me? Thank you.  xxx
1753803442,0,"did ice skating last show part this morning. Mozart. awesome, can't wait to do it Friday and saturday. love U all"
1753803576,9,Filming the very last scene of Afflicted - then it's on to sound design... soon! soon!
1753803627,9,"done with the fkn exam! n just bought the mothers day gift, finally... tada! the new prada fragrance  going to meet up mum n fam now : ..."
1753803652,2,@Krysss I invite you
1753803657,2,all in a days' nasism
1753803726,5,Photo: My New Shoes!  http://tumblr.com/xmx1qzcts
1753803741,4,"@Jennifrayne  Thanks for the link, ive voted &amp; i'll send that out too."
1753803749,2,@RedMummy Good Morning  Hows u ?
1753803905,2,@toreo that's cuz you're cruising the twitter #nightshift now
1753803929,6,@melisadisti lol i hope i find someone to give me one too! lol
1753803964,5,@drewryanscott then u should went to vegas like u did last year  I think this was around the time u killed that animal with ur old car LOL
1753804027,6,happy mom's day
1753804067,0,@Lindsayslifee they look nice atleast  haha. &lt;3
1753804068,2,"@Linniesuniverse Lucien Kerk, one of our church vocalists"
1753804259,2,@maryk3lly sure i willl ....
1753804311,0,On twikini while enjoying the sun
1753804326,6,@gh_rocks Aww how sweet you are
1753804369,2,"@lickmycupcakes specifically, like these  http://i36.tinypic.com/mwz6uo.jpg (also i adore this outfit http://tinyurl.com/q63obq yum)"
1753804388,10,@DebbieFletcher If you come to a gig in Dublin you can be my dancing partner.  whatcha think? Hehe xxx
1753804395,9,I PUT A SHELF UP lol im well proud and yes its my twilight shelf  my books the movies going on there and obv my prezzie from lara XD (L)
1753804396,1,Hockey was so fukinï¿½ good  Fuck you hole! xD
1753804471,0,@hottieann2145 nice to meet ya!
1753804503,10,@simonusher a bit too early for me and wanting to have nice lunch too... have a good time
1753804543,2,"....damn articLe, need creativity _isn't it 16:20h already?"
1753804641,2,@BigDaws I know.
1753804683,9,is finishing off related lit during PlanSem break  http://plurk.com/p/sw05s
1753804741,1,Sunglasses whores   http://twitpic.com/4wtzj
1753804745,5,Guys will go see Constance 	 logically
1753804790,0,"@Tor87 it's an awesome book, can't wait for the film - enjoy and don't be scared  x"
1753804828,9,"off to JFK (again), should be in texas soon."
1753804871,9,Going to take it quite easy today actually. Yesterday was great but it took a lot of energy out of me. Going out for some pirating later.
1753804890,0,"Hopefully going back to work tomorrow!! tired of having a flu.. Beside, I love working with the children, so fun to play with!!"
1753804899,0,@pkollar very heart-warming indeed. I'll be looking forward to that day
1753804905,9,"Good Morning Tweets, I like lazy sundays"
1753804919,5,"@MacQuid No! Strange, each time we return I feel like I have come home and yet I have no Spanish blood that I know of...."
1753804937,2,"@sosolid2k peanut :o, cute name  lol get another turtle and call it jelly :p, if i get a pet i'll call it cabbage XD lolol"
1753804976,6,happy mothers day  esp to my mommy
1753805166,6,"@CimmiCSYMSOffic i think i'll pass the worm! haha, but good morning!"
1753805167,10,"walking the dog on horseforth park, no hangover on a Sunday morning, yay!!"
1753805206,6,@jaded0ll HAPPY MOTHER'S DAY TO UR MOM JAH. TC.
1753805371,9,@jaderibeiro lol event management. no prerequisites
1753805404,2,@davidchua i think they only play psp and pokemons.
1753805405,5,"@hunz i tend to freak most people out - I am, err, somewhat mad."
1753805423,11,"@chillybreck that would be lovely, alas the cubs would not be gracious enough to stop wrecking the house while we were soaking our bones"
1753805460,9,just finish clean up my computer/guest room's cupboard! my stuffs
1753805514,0,"@kellieann1 haha hi mum! wow yes, very modern of you. now you just need to get a facebook account! p.s. talk to me by writing @mattcaplin"
1753805648,5,I'm in need of someone with a good gaydar ... Seriously
1753805688,2,@esmeeworld thanks
1753805738,0,Always thinking about to look for a good place to appericiate everyone who supports me on every site I joined
1753805844,2,And Sanath smacks it! Jaya-ho!
1753805870,6,"@RobPattinson444 hello  i am ur biggest fan, and i rly carnt w8 till new moon comes out! good luck 2 u nd all the cast filming  xxx"
1753805947,0,Early lunch then getting all dressed up for Amy's confirmation
1753805976,7,"Is playing bubblewrap on her iPhone. Over and over and over again. Still, beats working..."
1753806033,2,good morning tweets
1753806135,5,@MollyMaison moooooooooooooooo? lol i copied that last.fm thing you had  looks good
1753806156,0,hi @blowmefool thanks for the follow  good luck with your friend? ha
1753806179,2,@priyaflorence I'll say  Even I don't do Dominos anymore - I prefer Pizza Hut's crunchy fresh veggie pizzas
1753806270,7,@macel_erika oh oh! that's a nice song!  yeah! You ain nuttin budda hawndog!
1753806317,3,"Off to see the Tinyï¿½s, thinking thoughts about smiles I caught from the radio  and big daft grin all over my face...."
1753806432,6,@MrCrunchiebar  love the new pic! Isn't the sunny sky nice!
1753806542,1,"@fergmaster Sons of bitches, why couldn't they put them on the releases we already bought"
1753806563,3,@ElizaPatricia Never met you in person but miss you like hell. That must be your charm...
1753806564,6,@drewryanscott Awww that's so sweet  Wish you could see yourz 2
1753806590,7,Who's going out tonight? I want to go out  xxx
1753806598,0,"Done... with the #run : 14.5km / 1h33mn / 153bpm . Feeling great, no fatigue... and no speed"
1753806599,2,@miguel_n Where can I get some?
1753806660,3,Basil will be the highlight of my day. I've just had an old man lecture me on the greatness of the Telegraph. What an idiot
1753806661,6,@youngnatho LOL.  **BLows Kiss** did u Catch it daddY ??.. neways im chillin hun and u i see u up early have u been a sleep
1753806665,4,@jazz_machine lol - Good evening/morning/day (just to catch everything!) to you too!
1753806726,6,actually loves nesquik cereal
1753806773,0,"Had a great weekend with One, hanging with Nick &amp; Brendon, church this morning! Can't believe Loretta won the Mothers Day raffle again!"
1753806819,6,its so nice.. I LUV KELLY...she's such an amazing singer  LUV HER
1753806888,5,Going to bed...I love the weekends
1753806977,9,Finally home and ready for bed!  night!
1753806984,6,"@nicolejacinto Ahh, your baby is so cute! Happy Mother's Day!"
1753807001,6,@verflucht Thanks
1753807031,5,kids  b'day party/picnic  in canazarro park.  The other half 'hurts' today
1753807050,0,"@BryonyCatrin hey hey, some else has twitter!"
1753807059,2,@goebicyu try direct message to me here on twitter
1753807128,6,happy mother's day!!!     gr8 day
1753807141,2,actually did progressive studying today..
1753807162,7,John john and I just switched the meaning of PIMP to someone who still pwns at halo when they're wasted  hahahaha Another amazing night
1753807218,2,@AmazingPhil tweet us a story  X
1753807221,6,"Im LOVING the #Squarespace Tutorial Videos, real helpful"
1753807222,9,"http://twitpic.com/4wu0a - Sunny day at vivocity, yupz just showered.. Runs into airconditioned mall.."
1753807226,7,"Next movies for me : Terminator Salvation and Transformers 2, gonna be a meka spring this year"
1753807235,5,"@tsarnick Oh, yeah.. I'm aiming for a 160 on the scorecard today man!  I'm gonna be in vicious mental/physical pain in a few hours..."
1753807303,2,shopping in Keswick
1753819546,5,Mothers day isnt until the 31th here in sweden.But thnx for the pm's
1753819606,0,finished essay. dinner went well me and my brother acted like kids and had spoon fight  then fought over who woould sit in my sisters lap
1753819649,5,@Fooddesigner good luck in the pressure test! don't worry everything will be great
1753819653,6,"Happy Mother's Day, Moms!!! You are wonderful!! Have a great day"
1753819674,2,@Bettyispretty yes please
1753819681,5,Spent the night finally relaxing with Nogard on WoW after finishing some work Needed to take a small break from art. I really missed this
1753819699,5,is looking at that person from a very different pov.  never thought i'd see this day arrive!
1753819822,0,Had an amazing night with my favorite lady friend
1753819850,5,"@freshypanda I work with drunk golfers, it can be exciting! It wasn't bad  Yours, sir?"
1753819851,7,@shamim86 Cool!!! No wonder you didn't sleep much
1753819910,2,0
1753820043,2,a Dutch marketing agency is asking job applicants to apply in 140 characters or less  http://www.energize.nl/twillicitatie/
1753820083,3,"my back and legs kill from yesterday and we have a big old leak in the kitchen, looks like staying in pjs all day infront of the tv"
1753820084,1,"hopping in the shower,  @ricandhislife you can help me tidy my room  its a shit hole, mums fucking friends"
1753820087,0,GETTING A PUPPYYY!!!!  What should I name him? I think Romeo is cute.
1753820093,2,@Lastoadri or maybe start your own Arabic teaching podcast?
1753820107,6,Had a lovely Mothers Day
1753820117,2,@asym Love the unique accordion thief buffs - thank you!
1753820231,2,alright @brainerdbaptist. let's do this
1753820254,0,Having a (Y) weekend with Karen. Off to Swansea today
1753820311,2,@EllieJouzdani nothing is going on here is guess
1753820318,2,OMGosh I just saw Hattie wake up! Must be summer when your garden hedgehog comes out of hibernation
1753820332,6,"Goin to ma cousins soon, there dog is soo cute"
1753820348,0,@Fooddesigner good luck in the pressure test! don't worry everything will be great  #masterchef
1753820382,0,@Reemski Might be a while before I get around to it. Not sure if I will make it flat out in HTML or through WordPress. .. Fun fun fun
1753820444,11,@Donny_B if you're in leeds you can have one from me
1753820450,2,@zionxpress happy mothers day
1753820458,6,"While the family is out to Mother's Day Party, Shannon &amp; I took a stroll downstairs with the pram. She's bathed and happy. Me too."
1753820474,6,"You want ittt, you got ittt!"
1753820552,6,@dannywood we standing here meeting up with everbody!!!! Let us kno u kno where here! Love ya!
1753820563,0,@sosolid2k turtles and shoes make an awesome couple  if only shoes could talk back to the turtle :p lol
1753820620,0,"On way to the wimbledon with @sweezle to watch star trek, IMAX baby"
1753820655,2,"rainy day, i'm getting starving, dream of hot tea with noodle"
1753820709,6,Happy mothers dat
1753820794,6,like the sound of a tweet
1753820936,2,@Robert_Houdin blind faith. Thats a crack-up
1753820942,2,"@Claire_Cordon Morning  done a bit more. I do have 2 weeks to go, but am trying to get most of it done in advance. How's you?"
1753820947,2,@nelsonsito Hi fellow Peruvian
1753820963,9,just got home.
1753821058,6,@robertkazinsky so you should. You're a fantastic actor it's about time you got some recognition for it.
1753821160,2,@randomblonde Sounds like me
1753821244,11,@MrNutt blues for me please
1753821265,6,"@Wattyz You got it! YAAAY!!! I was really worried your phone wouldn't fit, so glad it does!  Happy Mother's Day, lol!"
1753821266,0,i am fucked...damn you lucas at your czech republic beer that tastes like heaven in a bottle!! Your amazing
1753821296,9,Time to turn the phone off and get a full nights sleep
1753821377,10,Rove  going to be cut short though to wash my hair so I can watch Family Guy and Harpers Island
1753821384,2,@KINGREF thank u dear
1753821411,2,@imkeshav I love flock on ubuntu
1753821430,2,on our way home
1753821440,2,"Goodmorning twitter, oh my gosh, i woke up soooo nice, lol ... oh hai thar twitterverse. Happy #mothersday everybody  (especially mine)"
1753821478,6,i'm seriously lovin 'hometown glory' by adele. about to hop on itunes and snag it
1753821670,6,Happy mother's day to all moms out there!  i just played tong-its a while ago.
1753821677,2,Happy Mothers Day to all Mom's
1753821752,0,?ang cho con hamster m?p t?p th? d?c b?ng cï¿½ch: b? vï¿½o banh ch?y lï¿½ng vï¿½ng trong phï¿½ng
1753821848,0,Off to finish the book &quot;nudge&quot; then going to write some
1753821878,5,trying to NOT fall asleep while doing ancient assignment. Drinking some water with ice and lime! yum
1753821921,2,@topdeckjess Me thinks the twitter revolution will be a success. Rove is on  Me love @rove1974.
1753821932,2,@PicSeshu there u go
1753821968,11,morning done my school work doing nothing all day now  what about u twitters
1753821983,6,received her first pressie. Happy happy.
1753822007,0,I FOUND A PROM DRESS
1753822028,9,Today I'm working on my &quot;Quirky Q&quot; cue or maybe it will become a concerto
1753822032,7,@paigeebaby HAHHA yeahh  like SS on ellen xDD
1753822222,0,@solkana I want to see &quot;Too Fast to Transport in 60 seconds&quot;
1753822226,5,Fishing on WoW while listening to ska on Pandora. Such a lazy Sunday morning
1753822287,6,@christinaof94 Lol  It's like you have a cult.. haha
1753822347,2,@firequinito 105-all SMB possession 33.4 sec remaining.
1753822351,2,@tieraa places to find you if you're not home- marilyn and seria beach
1753822376,0,"Hello all my new followers, there is suddenly a lot of you, so will take a little time to get round to you all"
1753822389,0,my head feels sooooooooooo much better
1753822392,5,@smilyross Do tell...
1753822419,2,"@sojanjose4u it's working now,IT'S OKAY!"
1753822420,5,@damana Was he big and strong - and would he like a pedometer?
